music,file,frame,spectralRollof_0_mean,spectralRollof_0_var
1,alpha_2017_05_13__20_47_00.wav,29,6373.0,8196536.363636363
1,alpha_2017_05_13__20_47_00.wav,30,4880.5,1435651.2626262626
1,alpha_2017_05_13__20_47_00.wav,31,6207.0,2680758.585858586
1,alpha_2017_05_13__20_47_00.wav,32,7593.0,7494041.414141414
1,alpha_2017_05_13__20_47_00.wav,33,6321.0,6860665.656565657
1,alpha_2017_05_13__20_47_00.wav,34,8015.5,7464277.525252526
1,alpha_2017_05_13__20_47_00.wav,35,5461.5,5482366.414141414
1,alpha_2017_05_13__20_47_00.wav,36,5516.5,8881517.929292928
1,alpha_2017_05_13__20_47_00.wav,37,6457.0,7928536.363636363
1,alpha_2017_05_13__20_47_00.wav,38,6190.0,6476717.171717172
1,alpha_2017_05_13__20_47_00.wav,39,8026.0,3266438.383838384
1,alpha_2017_05_13__20_48_00.wav,0,5941.0,27182594.94949495
1,alpha_2017_05_13__20_48_00.wav,1,3772.5,8416938.131313132
1,alpha_2017_05_13__20_48_00.wav,2,3938.0,9168945.454545455
1,alpha_2017_05_13__20_48_00.wav,3,7507.0,10023738.383838383
1,alpha_2017_05_13__20_48_00.wav,4,5201.0,10061968.686868686
1,alpha_2017_05_13__20_48_00.wav,5,4300.5,5513307.828282828
1,alpha_2017_05_13__20_48_00.wav,6,4963.5,10450093.686868686
1,alpha_2017_05_13__20_48_00.wav,7,5372.0,9367995.95959596
1,alpha_2017_05_13__20_48_00.wav,8,5019.0,9978473.737373738
1,alpha_2017_05_13__20_48_00.wav,9,3974.0,6710428.282828283
1,alpha_2017_05_13__20_48_00.wav,10,6457.5,12400827.02020202
1,alpha_2017_05_13__20_48_00.wav,11,6775.0,11918459.595959596
1,alpha_2017_05_13__20_48_00.wav,12,7700.5,15247550.252525253
1,alpha_2017_05_13__20_48_00.wav,13,4169.5,8933227.02020202
1,alpha_2017_05_13__20_48_00.wav,14,4880.0,13613939.393939395
1,alpha_2017_05_13__20_48_00.wav,15,6804.0,6859226.262626262
1,alpha_2017_05_13__20_48_00.wav,16,5101.5,9314063.383838383
1,alpha_2017_05_13__20_48_00.wav,17,5905.5,12451661.363636363
1,alpha_2017_05_13__20_48_00.wav,18,4781.0,12939180.808080807
1,alpha_2017_05_13__20_48_00.wav,19,6135.0,7610176.767676768
1,alpha_2017_05_13__20_48_00.wav,20,6444.0,12301074.747474747
1,alpha_2017_05_13__20_48_00.wav,21,6999.0,10951362.626262626
1,alpha_2017_05_13__20_48_00.wav,22,5706.5,7043113.888888889
1,alpha_2017_05_13__20_48_00.wav,23,4721.0,8183897.97979798
1,alpha_2017_05_13__20_48_00.wav,24,5369.5,6266509.848484849
1,alpha_2017_05_13__20_48_00.wav,25,4474.5,4741691.666666667
1,alpha_2017_05_13__20_48_00.wav,26,5660.0,5848939.393939394
1,alpha_2017_05_13__20_48_00.wav,27,6671.0,8363948.484848484
1,alpha_2017_05_13__20_48_00.wav,28,6454.0,8624276.767676767
1,alpha_2017_05_13__20_48_00.wav,29,7276.0,9336337.373737374
1,alpha_2017_05_13__20_48_00.wav,30,5406.5,5040033.080808081
1,alpha_2017_05_13__20_48_00.wav,31,5255.0,6073863.636363637
1,alpha_2017_05_13__20_48_00.wav,32,6836.5,8802871.464646464
1,alpha_2017_05_13__20_48_00.wav,33,6972.0,3738804.0404040404
1,alpha_2017_05_13__20_48_00.wav,34,8235.0,5624267.676767677
1,alpha_2017_05_13__20_48_00.wav,35,7022.0,7054410.101010101
1,alpha_2017_05_13__20_48_00.wav,36,5583.5,3740154.292929293
1,alpha_2017_05_13__20_48_00.wav,37,6363.5,6365295.707070707
1,alpha_2017_05_13__20_48_00.wav,38,5688.5,5319083.585858586
1,alpha_2017_05_13__20_48_00.wav,39,6192.5,6659059.343434343
1,alpha_2017_05_13__20_50_00.wav,0,3384.0,24428680.808080807
1,alpha_2017_05_13__20_50_00.wav,1,772.0,996278.7878787878
1,alpha_2017_05_13__20_50_00.wav,2,572.5,1384311.8686868686
1,alpha_2017_05_13__20_50_00.wav,3,732.0,941591.9191919192
1,alpha_2017_05_13__20_50_00.wav,4,682.5,2339917.9292929294
1,alpha_2017_05_13__20_50_00.wav,5,818.5,1209376.5151515151
1,alpha_2017_05_13__20_50_00.wav,6,1707.5,9981786.616161617
1,alpha_2017_05_13__20_50_00.wav,7,1854.5,4756772.474747474
1,alpha_2017_05_13__20_50_00.wav,8,1612.5,4247089.646464647
1,alpha_2017_05_13__20_50_00.wav,9,1953.0,5644687.878787879
1,alpha_2017_05_13__20_50_00.wav,10,1113.0,590586.8686868687
1,alpha_2017_05_13__20_50_00.wav,11,374.5,137398.7373737374
1,alpha_2017_05_13__20_50_00.wav,12,751.5,1479265.4040404041
1,alpha_2017_05_13__20_50_00.wav,13,819.5,2435095.707070707
1,alpha_2017_05_13__20_50_00.wav,14,1615.0,3139217.1717171716
1,alpha_2017_05_13__20_50_00.wav,15,3334.0,2170397.97979798
1,alpha_2017_05_13__20_50_00.wav,16,1642.0,5435844.444444444
1,alpha_2017_05_13__20_50_00.wav,17,3808.0,16272258.585858585
1,alpha_2017_05_13__20_50_00.wav,18,1551.0,1918786.8686868686
1,alpha_2017_05_13__20_50_00.wav,19,1391.0,3409362.626262626
1,alpha_2017_05_13__20_50_00.wav,20,2319.5,2440903.787878788
1,alpha_2017_05_13__20_50_00.wav,21,2514.5,2554509.8484848486
1,alpha_2017_05_13__20_50_00.wav,22,3097.5,8500119.949494949
1,alpha_2017_05_13__20_50_00.wav,23,1722.0,1886177.7777777778
1,alpha_2017_05_13__20_50_00.wav,24,2162.5,2209917.9292929294
1,alpha_2017_05_13__20_50_00.wav,25,3214.0,1800761.616161616
1,alpha_2017_05_13__20_50_00.wav,26,2166.5,4825608.838383839
1,alpha_2017_05_13__20_50_00.wav,27,4292.0,13836905.050505051
1,alpha_2017_05_13__20_50_00.wav,28,2139.0,3887100.0
1,alpha_2017_05_13__20_50_00.wav,29,1224.0,2004064.6464646466
1,alpha_2017_05_13__20_50_00.wav,30,3621.5,5768598.737373738
1,alpha_2017_05_13__20_50_00.wav,31,2924.0,2981337.373737374
1,alpha_2017_05_13__20_50_00.wav,32,2372.5,1929463.383838384
1,alpha_2017_05_13__20_50_00.wav,33,1682.0,2372046.4646464647
1,alpha_2017_05_13__20_50_00.wav,34,1536.5,2620548.232323232
1,alpha_2017_05_13__20_50_00.wav,35,2785.0,5138005.05050505
1,alpha_2017_05_13__20_50_00.wav,36,3996.0,13117963.636363637
1,alpha_2017_05_13__20_50_00.wav,37,4330.0,8788737.373737374
1,alpha_2017_05_13__20_50_00.wav,38,3530.0,9829444.444444444
1,alpha_2017_05_13__20_50_00.wav,39,3631.0,10611554.545454545
1,alpha_2017_05_13__20_51_00.wav,0,1926.0,26452246.464646466
1,alpha_2017_05_13__20_51_00.wav,1,3125.5,9384620.95959596
1,alpha_2017_05_13__20_51_00.wav,2,1584.5,6198721.96969697
1,alpha_2017_05_13__20_51_00.wav,3,1753.5,8613194.696969697
1,alpha_2017_05_13__20_51_00.wav,4,1252.0,1329642.4242424243
1,alpha_2017_05_13__20_51_00.wav,5,989.5,2618701.767676768
1,alpha_2017_05_13__20_51_00.wav,6,1333.0,3475667.6767676766
1,alpha_2017_05_13__20_51_00.wav,7,1277.0,3333657.5757575757
1,alpha_2017_05_13__20_51_00.wav,8,2468.0,11000834.343434343
1,alpha_2017_05_13__20_51_00.wav,9,1331.0,3924332.3232323234
1,alpha_2017_05_13__20_51_00.wav,10,1020.0,1379343.4343434344
1,alpha_2017_05_13__20_51_00.wav,11,2365.5,1618974.494949495
1,alpha_2017_05_13__20_51_00.wav,12,4129.0,9585564.646464646
1,alpha_2017_05_13__20_51_00.wav,13,3699.5,4317903.787878788
1,alpha_2017_05_13__20_51_00.wav,14,3184.5,7229631.060606061
1,alpha_2017_05_13__20_51_00.wav,15,1227.5,4660574.4949494945
1,alpha_2017_05_13__20_51_00.wav,16,1103.0,3244536.3636363638
1,alpha_2017_05_13__20_51_00.wav,17,1809.0,6682998.98989899
1,alpha_2017_05_13__20_51_00.wav,18,1835.5,5655519.94949495
1,alpha_2017_05_13__20_51_00.wav,19,1512.5,3925018.9393939395
1,alpha_2017_05_13__20_51_00.wav,20,3354.5,11328237.121212121
1,alpha_2017_05_13__20_51_00.wav,21,3076.0,4352145.454545454
1,alpha_2017_05_13__20_51_00.wav,22,4087.5,10563958.333333334
1,alpha_2017_05_13__20_51_00.wav,23,2703.0,1710748.4848484849
1,alpha_2017_05_13__20_51_00.wav,24,1935.5,1866025.0
1,alpha_2017_05_13__20_51_00.wav,25,1395.0,3784621.212121212
1,alpha_2017_05_13__20_51_00.wav,26,3135.5,12142691.666666666
1,alpha_2017_05_13__20_51_00.wav,27,593.0,151516.1616161616
1,alpha_2017_05_13__20_51_00.wav,28,2603.5,844356.3131313132
1,alpha_2017_05_13__20_51_00.wav,29,3260.0,3896868.6868686867
1,alpha_2017_05_13__20_51_00.wav,30,3364.5,9845822.97979798
1,alpha_2017_05_13__20_51_00.wav,31,3466.0,6492216.161616161
1,alpha_2017_05_13__20_51_00.wav,32,2066.5,3039093.6868686867
1,alpha_2017_05_13__20_51_00.wav,33,3217.5,5171079.545454546
1,alpha_2017_05_13__20_51_00.wav,34,3230.0,2186262.626262626
1,alpha_2017_05_13__20_51_00.wav,35,4224.0,8113206.060606061
1,alpha_2017_05_13__20_51_00.wav,36,3161.0,3532554.5454545454
1,alpha_2017_05_13__20_51_00.wav,37,2197.0,2072415.1515151516
1,alpha_2017_05_13__20_51_00.wav,38,4019.5,3136661.3636363638
1,alpha_2017_05_13__20_51_00.wav,39,2519.0,2813928.282828283
1,alpha_2017_05_13__20_52_00.wav,0,5579.0,28874352.525252525
1,alpha_2017_05_13__20_52_00.wav,1,2032.0,2616642.4242424243
1,alpha_2017_05_13__20_52_00.wav,2,2531.5,3476800.757575758
1,alpha_2017_05_13__20_52_00.wav,3,3332.0,2781743.4343434344
1,alpha_2017_05_13__20_52_00.wav,4,2398.0,1071006.0606060605
1,alpha_2017_05_13__20_52_00.wav,5,4606.0,11685468.686868686
1,alpha_2017_05_13__20_52_00.wav,6,1528.0,1565874.7474747475
1,alpha_2017_05_13__20_52_00.wav,7,868.5,26952.272727272728
1,alpha_2017_05_13__20_52_00.wav,8,1157.0,129798.9898989899
1,alpha_2017_05_13__20_52_00.wav,9,2331.5,8424326.010101011
1,alpha_2017_05_13__20_52_00.wav,10,3591.0,19427140.404040404
1,alpha_2017_05_13__20_52_00.wav,11,1524.0,3524468.6868686867
1,alpha_2017_05_13__20_52_00.wav,12,1018.5,263012.8787878788
1,alpha_2017_05_13__20_52_00.wav,13,1625.0,474772.7272727273
1,alpha_2017_05_13__20_52_00.wav,14,3184.5,15657055.303030303
1,alpha_2017_05_13__20_52_00.wav,15,4811.5,19174639.141414143
1,alpha_2017_05_13__20_52_00.wav,16,1228.5,240315.9090909091
1,alpha_2017_05_13__20_52_00.wav,17,970.0,473737.37373737374
1,alpha_2017_05_13__20_52_00.wav,18,4357.0,14310607.070707072
1,alpha_2017_05_13__20_52_00.wav,19,4723.0,14313051.515151516
1,alpha_2017_05_13__20_52_00.wav,20,5158.5,20066871.464646466
1,alpha_2017_05_13__20_52_00.wav,21,1607.0,2373586.868686869
1,alpha_2017_05_13__20_52_00.wav,22,1013.0,591142.4242424242
1,alpha_2017_05_13__20_52_00.wav,23,1262.0,180915.15151515152
1,alpha_2017_05_13__20_52_00.wav,24,960.5,291277.5252525252
1,alpha_2017_05_13__20_52_00.wav,25,1606.5,1279376.5151515151
1,alpha_2017_05_13__20_52_00.wav,26,1032.0,427298.9898989899
1,alpha_2017_05_13__20_52_00.wav,27,1671.0,1334352.5252525252
1,alpha_2017_05_13__20_52_00.wav,28,2394.5,3518580.5555555555
1,alpha_2017_05_13__20_52_00.wav,29,1562.5,1765372.4747474748
1,alpha_2017_05_13__20_52_00.wav,30,2257.5,3314059.3434343436
1,alpha_2017_05_13__20_52_00.wav,31,1698.5,2073810.8585858585
1,alpha_2017_05_13__20_52_00.wav,32,1965.5,1821196.7171717172
1,alpha_2017_05_13__20_52_00.wav,33,2076.0,2127650.505050505
1,alpha_2017_05_13__20_52_00.wav,34,1572.0,1539258.5858585858
1,alpha_2017_05_13__20_52_00.wav,35,2354.5,2585358.3333333335
1,alpha_2017_05_13__20_52_00.wav,36,1759.5,1870792.6767676768
1,alpha_2017_05_13__20_52_00.wav,37,3126.5,4610275.5050505055
1,alpha_2017_05_13__20_52_00.wav,38,3273.0,2532495.9595959596
1,alpha_2017_05_13__20_52_00.wav,39,2999.0,6218887.878787879
1,alpha_2017_05_13__20_54_00.wav,0,7313.5,16064033.08080808
1,alpha_2017_05_13__20_54_00.wav,1,2711.5,2743528.0303030303
1,alpha_2017_05_13__20_54_00.wav,2,4966.5,12915154.292929294
1,alpha_2017_05_13__20_54_00.wav,3,2822.5,7326281.565656566
1,alpha_2017_05_13__20_54_00.wav,4,2623.0,6430576.767676768
1,alpha_2017_05_13__20_54_00.wav,5,4095.5,5403792.676767677
1,alpha_2017_05_13__20_54_00.wav,6,4748.0,6601359.595959596
1,alpha_2017_05_13__20_54_00.wav,7,4174.0,10246741.414141415
1,alpha_2017_05_13__20_54_00.wav,8,6290.5,10209984.595959596
1,alpha_2017_05_13__20_54_00.wav,9,5763.0,6550283.838383839
1,alpha_2017_05_13__20_54_00.wav,10,2780.0,1768686.8686868686
1,alpha_2017_05_13__20_54_00.wav,11,6311.0,9936443.434343435
1,alpha_2017_05_13__20_54_00.wav,12,5402.5,9250069.444444444
1,alpha_2017_05_13__20_54_00.wav,13,5690.0,12125050.505050505
1,alpha_2017_05_13__20_54_00.wav,14,6279.5,10298994.696969697
1,alpha_2017_05_13__20_54_00.wav,15,5681.0,12988019.191919193
1,alpha_2017_05_13__20_54_00.wav,16,3310.0,5211565.656565657
1,alpha_2017_05_13__20_54_00.wav,17,5700.0,8411363.636363637
1,alpha_2017_05_13__20_54_00.wav,18,5115.0,2402449.494949495
1,alpha_2017_05_13__20_54_00.wav,19,4349.0,1583483.8383838383
1,alpha_2017_05_13__20_54_00.wav,20,6603.0,7047364.646464647
1,alpha_2017_05_13__20_54_00.wav,21,5796.5,6733245.202020202
1,alpha_2017_05_13__20_54_00.wav,22,3691.5,3386871.4646464647
1,alpha_2017_05_13__20_54_00.wav,23,4671.0,5827029.292929293
1,alpha_2017_05_13__20_54_00.wav,24,4454.5,4355004.797979798
1,alpha_2017_05_13__20_54_00.wav,25,2957.5,1216736.111111111
1,alpha_2017_05_13__20_54_00.wav,26,6317.5,18261029.04040404
1,alpha_2017_05_13__20_54_00.wav,27,3504.0,9509529.292929294
1,alpha_2017_05_13__20_54_00.wav,28,3133.5,2275810.8585858587
1,alpha_2017_05_13__20_54_00.wav,29,5047.0,7926455.555555556
1,alpha_2017_05_13__20_54_00.wav,30,4767.5,2401938.131313131
1,alpha_2017_05_13__20_54_00.wav,31,4081.5,1353063.383838384
1,alpha_2017_05_13__20_54_00.wav,32,6619.0,5457766.666666667
1,alpha_2017_05_13__20_54_00.wav,33,4962.0,2656016.1616161615
1,alpha_2017_05_13__20_54_00.wav,34,4135.5,2591328.0303030303
1,alpha_2017_05_13__20_54_00.wav,35,5580.0,5055606.060606061
1,alpha_2017_05_13__20_54_00.wav,36,5063.0,5068364.646464647
1,alpha_2017_05_13__20_54_00.wav,37,2737.0,4035738.383838384
1,alpha_2017_05_13__20_54_00.wav,38,5846.5,21387184.595959596
1,alpha_2017_05_13__20_54_00.wav,39,3338.0,11165612.121212121
1,alpha_2017_05_13__20_55_00.wav,0,6184.5,19526903.78787879
1,alpha_2017_05_13__20_55_00.wav,1,7541.5,7815608.838383839
1,alpha_2017_05_13__20_55_00.wav,2,4909.5,1483065.4040404041
1,alpha_2017_05_13__20_55_00.wav,3,5300.5,3161489.6464646463
1,alpha_2017_05_13__20_55_00.wav,4,4872.5,1864311.8686868686
1,alpha_2017_05_13__20_55_00.wav,5,7096.5,1450467.4242424243
1,alpha_2017_05_13__20_55_00.wav,6,6216.5,5796820.95959596
1,alpha_2017_05_13__20_55_00.wav,7,7761.5,4342871.464646464
1,alpha_2017_05_13__20_55_00.wav,8,5796.0,5499680.808080808
1,alpha_2017_05_13__20_55_00.wav,9,4699.0,1588736.3636363635
1,alpha_2017_05_13__20_55_00.wav,10,5793.0,5767526.262626262
1,alpha_2017_05_13__20_55_00.wav,11,5837.5,4579564.393939394
1,alpha_2017_05_13__20_55_00.wav,12,3322.5,3551332.0707070706
1,alpha_2017_05_13__20_55_00.wav,13,6062.5,13423150.252525253
1,alpha_2017_05_13__20_55_00.wav,14,7247.5,7584463.3838383835
1,alpha_2017_05_13__20_55_00.wav,15,3592.5,8063352.2727272725
1,alpha_2017_05_13__20_55_00.wav,16,6141.0,13822140.404040404
1,alpha_2017_05_13__20_55_00.wav,17,5252.5,4364665.404040404
1,alpha_2017_05_13__20_55_00.wav,18,5008.5,6633689.646464647
1,alpha_2017_05_13__20_55_00.wav,19,7232.0,11723713.131313132
1,alpha_2017_05_13__20_55_00.wav,20,4941.5,8156265.404040404
1,alpha_2017_05_13__20_55_00.wav,21,5949.5,9099166.414141415
1,alpha_2017_05_13__20_55_00.wav,22,6411.5,4694285.606060606
1,alpha_2017_05_13__20_55_00.wav,23,5220.0,2248535.3535353537
1,alpha_2017_05_13__20_55_00.wav,24,3452.5,1355726.01010101
1,alpha_2017_05_13__20_55_00.wav,25,7295.5,7639651.262626262
1,alpha_2017_05_13__20_55_00.wav,26,7157.0,7085102.02020202
1,alpha_2017_05_13__20_55_00.wav,27,5373.0,5966031.313131313
1,alpha_2017_05_13__20_55_00.wav,28,4363.5,7387517.929292929
1,alpha_2017_05_13__20_55_00.wav,29,4951.5,9411134.090909092
1,alpha_2017_05_13__20_55_00.wav,30,3523.5,2885073.484848485
1,alpha_2017_05_13__20_55_00.wav,31,6147.0,19646304.04040404
1,alpha_2017_05_13__20_55_00.wav,32,4015.0,10131338.383838383
1,alpha_2017_05_13__20_55_00.wav,33,5623.5,3590225.0
1,alpha_2017_05_13__20_55_00.wav,34,7401.0,2729089.898989899
1,alpha_2017_05_13__20_55_00.wav,35,5225.5,3232853.282828283
1,alpha_2017_05_13__20_55_00.wav,36,5934.0,4628630.303030303
1,alpha_2017_05_13__20_55_00.wav,37,6712.5,4527594.696969697
1,alpha_2017_05_13__20_55_00.wav,38,5319.0,2595695.9595959596
1,alpha_2017_05_13__20_55_00.wav,39,4542.5,3429261.3636363638
1,alpha_2017_05_13__20_56_26.wav,0,9508.5,13235911.868686868
1,alpha_2017_05_13__20_56_26.wav,1,8561.0,3837908.0808080807
1,alpha_2017_05_13__20_56_26.wav,2,9326.0,3076791.9191919193
1,alpha_2017_05_13__20_56_26.wav,3,8530.0,5067323.232323232
1,alpha_2017_05_13__20_56_26.wav,4,7820.5,1910661.3636363635
1,alpha_2017_05_13__20_56_26.wav,5,8526.0,3322802.02020202
1,alpha_2017_05_13__20_56_26.wav,6,9077.0,3827243.4343434344
1,alpha_2017_05_13__20_56_26.wav,7,8739.0,5964423.232323232
1,alpha_2017_05_13__20_56_26.wav,8,8077.0,3620778.787878788
1,alpha_2017_05_13__20_56_26.wav,9,6210.5,5620317.929292929
1,alpha_2017_05_13__20_56_26.wav,10,6256.0,6919256.565656566
1,alpha_2017_05_13__20_56_26.wav,11,5911.0,7634069.696969697
1,alpha_2017_05_13__20_56_26.wav,12,4679.5,7217075.5050505055
1,alpha_2017_05_13__20_56_26.wav,13,6366.5,10316820.95959596
1,alpha_2017_05_13__20_56_26.wav,14,6944.0,7693600.0
1,alpha_2017_05_13__20_56_26.wav,15,6229.5,7245661.363636363
1,alpha_2017_05_13__20_56_26.wav,16,6010.0,4450656.565656566
1,alpha_2017_05_13__20_56_26.wav,17,5174.0,6517852.525252526
1,alpha_2017_05_13__20_56_26.wav,18,5580.0,7144747.474747474
1,alpha_2017_05_13__20_56_26.wav,19,6454.5,6734550.252525252
1,alpha_2017_05_13__20_56_26.wav,20,5811.5,5496558.333333333
1,alpha_2017_05_13__20_56_26.wav,21,7304.0,7072761.6161616165
1,alpha_2017_05_13__20_56_26.wav,22,6166.5,4673790.656565657
1,alpha_2017_05_13__20_56_26.wav,23,5014.5,11301732.070707072
1,alpha_2017_05_13__20_56_26.wav,24,4998.0,6948531.313131313
1,alpha_2017_05_13__20_56_26.wav,25,5520.5,8662934.090909092
1,alpha_2017_05_13__20_56_26.wav,26,7845.5,7208237.121212121
1,alpha_2017_05_13__20_56_26.wav,27,7410.0,5681363.636363637
1,alpha_2017_05_13__20_56_26.wav,28,6796.5,5010416.919191919
1,alpha_2017_05_13__20_56_26.wav,29,5299.5,6859014.898989899
1,alpha_2017_05_13__20_56_26.wav,30,6949.5,7488661.363636363
1,alpha_2017_05_13__20_56_26.wav,31,7142.0,5537309.090909091
1,alpha_2017_05_13__20_56_26.wav,32,6551.5,3058255.303030303
1,alpha_2017_05_13__20_56_26.wav,33,6242.5,4537443.181818182
1,alpha_2017_05_13__20_56_26.wav,34,5490.0,6671060.606060606
1,alpha_2017_05_13__20_56_26.wav,35,5624.0,8649115.151515152
1,alpha_2017_05_13__20_56_26.wav,36,5589.5,3455317.9292929294
1,alpha_2017_05_13__20_56_26.wav,37,6112.0,5383945.454545454
1,alpha_2017_05_13__20_56_26.wav,38,8472.0,4428349.4949494945
1,alpha_2017_05_13__20_56_26.wav,39,5368.5,7236093.686868687
1,alpha_2017_05_13__20_58_00.wav,0,10330.5,10687822.97979798
1,alpha_2017_05_13__20_58_00.wav,1,8167.0,2684203.0303030303
1,alpha_2017_05_13__20_58_00.wav,2,6845.5,3707429.0404040404
1,alpha_2017_05_13__20_58_00.wav,3,6706.0,5252135.353535353
1,alpha_2017_05_13__20_58_00.wav,4,6349.5,7230984.595959596
1,alpha_2017_05_13__20_58_00.wav,5,6046.5,7406123.98989899
1,alpha_2017_05_13__20_58_00.wav,6,5930.0,7509545.454545454
1,alpha_2017_05_13__20_58_00.wav,7,6232.0,4622703.03030303
1,alpha_2017_05_13__20_58_00.wav,8,6279.0,6441221.212121212
1,alpha_2017_05_13__20_58_00.wav,9,6026.0,4732600.0
1,alpha_2017_05_13__20_58_00.wav,10,5148.0,8591258.585858585
1,alpha_2017_05_13__20_58_00.wav,11,5466.0,6026105.05050505
1,alpha_2017_05_13__20_58_00.wav,12,5947.0,2459182.8282828284
1,alpha_2017_05_13__20_58_00.wav,13,7007.5,5594412.878787879
1,alpha_2017_05_13__20_58_00.wav,14,8268.5,7808820.95959596
1,alpha_2017_05_13__20_58_00.wav,15,6329.5,7397984.595959596
1,alpha_2017_05_13__20_58_00.wav,16,4724.0,4127852.525252525
1,alpha_2017_05_13__20_58_00.wav,17,7239.5,6380317.929292929
1,alpha_2017_05_13__20_58_00.wav,18,6952.5,8222342.171717172
1,alpha_2017_05_13__20_58_00.wav,19,8759.0,6159059.595959596
1,alpha_2017_05_13__20_58_00.wav,20,9299.5,6850782.575757576
1,alpha_2017_05_13__20_58_00.wav,21,6693.5,6696649.242424242
1,alpha_2017_05_13__20_58_00.wav,22,5673.0,6860778.787878788
1,alpha_2017_05_13__20_58_00.wav,23,7077.5,8318604.797979798
1,alpha_2017_05_13__20_58_00.wav,24,7383.0,5559809.090909091
1,alpha_2017_05_13__20_58_00.wav,25,6744.5,7493429.04040404
1,alpha_2017_05_13__20_58_00.wav,26,5236.0,4819094.94949495
1,alpha_2017_05_13__20_58_00.wav,27,4791.5,6693487.626262627
1,alpha_2017_05_13__20_58_00.wav,28,5751.0,5525049.4949494945
1,alpha_2017_05_13__20_58_00.wav,29,6640.0,7060353.535353536
1,alpha_2017_05_13__20_58_00.wav,30,4981.5,4323669.444444444
1,alpha_2017_05_13__20_58_00.wav,31,4890.0,4477929.292929293
1,alpha_2017_05_13__20_58_00.wav,32,5856.5,6971043.181818182
1,alpha_2017_05_13__20_58_00.wav,33,8656.5,2547406.8181818184
1,alpha_2017_05_13__20_58_00.wav,34,8376.0,2983963.6363636362
1,alpha_2017_05_13__20_58_00.wav,35,8016.0,3750852.525252525
1,alpha_2017_05_13__20_58_00.wav,36,5666.5,2010356.313131313
1,alpha_2017_05_13__20_58_00.wav,37,7207.0,4209495.95959596
1,alpha_2017_05_13__20_58_00.wav,38,7781.5,3885942.1717171716
1,alpha_2017_05_13__20_58_00.wav,39,6553.0,2981001.01010101
1,alpha_2017_05_13__20_59_00.wav,0,7331.0,16730342.424242424
1,alpha_2017_05_13__20_59_00.wav,1,6574.0,4007145.4545454546
1,alpha_2017_05_13__20_59_00.wav,2,6897.5,3753705.8080808083
1,alpha_2017_05_13__20_59_00.wav,3,6842.5,3977897.727272727
1,alpha_2017_05_13__20_59_00.wav,4,6230.5,2816711.868686869
1,alpha_2017_05_13__20_59_00.wav,5,6154.0,3612913.131313131
1,alpha_2017_05_13__20_59_00.wav,6,6154.0,3382357.5757575757
1,alpha_2017_05_13__20_59_00.wav,7,6593.5,2638770.4545454546
1,alpha_2017_05_13__20_59_00.wav,8,6742.5,2898806.8181818184
1,alpha_2017_05_13__20_59_00.wav,9,6081.5,2860588.6363636362
1,alpha_2017_05_13__20_59_00.wav,10,7197.5,3681332.0707070706
1,alpha_2017_05_13__20_59_00.wav,11,6464.0,3813690.909090909
1,alpha_2017_05_13__20_59_00.wav,12,6560.0,3714797.97979798
1,alpha_2017_05_13__20_59_00.wav,13,5445.0,1809772.7272727273
1,alpha_2017_05_13__20_59_00.wav,14,5863.5,3353932.0707070706
1,alpha_2017_05_13__20_59_00.wav,15,6758.5,3399901.767676768
1,alpha_2017_05_13__20_59_00.wav,16,6999.0,2964493.9393939395
1,alpha_2017_05_13__20_59_00.wav,17,5963.0,3853920.202020202
1,alpha_2017_05_13__20_59_00.wav,18,6003.5,2791528.0303030303
1,alpha_2017_05_13__20_59_00.wav,19,5987.5,2950625.0
1,alpha_2017_05_13__20_59_00.wav,20,5501.5,1837750.2525252525
1,alpha_2017_05_13__20_59_00.wav,21,6234.5,3187610.8585858587
1,alpha_2017_05_13__20_59_00.wav,22,5675.5,2384923.98989899
1,alpha_2017_05_13__20_59_00.wav,23,6033.5,1159396.7171717172
1,alpha_2017_05_13__20_59_00.wav,24,6182.5,2628655.303030303
1,alpha_2017_05_13__20_59_00.wav,25,7040.0,3300555.5555555555
1,alpha_2017_05_13__20_59_00.wav,26,5935.5,2003853.2828282828
1,alpha_2017_05_13__20_59_00.wav,27,7472.5,2577342.1717171716
1,alpha_2017_05_13__20_59_00.wav,28,7480.5,2154136.111111111
1,alpha_2017_05_13__20_59_00.wav,29,7500.0,4240909.090909091
1,alpha_2017_05_13__20_59_00.wav,30,7771.5,2927689.6464646463
1,alpha_2017_05_13__20_59_00.wav,31,8572.5,2416534.090909091
1,alpha_2017_05_13__20_59_00.wav,32,9003.5,2162790.6565656564
